run_id,runtime_decision_source_effective,movement_model_requested,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,seed_profile_id,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,first_contact_tick,first_kill_tick,cut_tick,pocket_tick,precontact_end_tick,determinism_digest,A_precontact_ticks,A_v2_mean,A_v2_p10,A_v2_p90,A_fragmentation_mean,A_dispersion_mean,A_outlier_mass_mean,A_elongation_mean,A_dominant_v2_penalty,A_v3_mean,A_v3_p10,A_v3_p90,A_c_conn_mean,A_c_scale_mean,A_rho_mean,A_rho_lt_low_pct,A_rho_in_band_pct,A_rho_gt_high_pct,B_precontact_ticks,B_v2_mean,B_v2_p10,B_v2_p90,B_fragmentation_mean,B_dispersion_mean,B_outlier_mass_mean,B_elongation_mean,B_dominant_v2_penalty,B_v3_mean,B_v3_p10,B_v3_p90,B_c_conn_mean,B_c_scale_mean,B_rho_mean,B_rho_lt_low_pct,B_rho_in_band_pct,B_rho_gt_high_pct
FR5_MB5_PD5_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,5,kircheis,2,110,118,129,135,100,de1781dd2e86c004fc9d6c34cd654edfe189ca3c9693f5519f0d532e869b5e70,100,0.03482491129806784,0.012603333144209573,0.06977133731169143,0.7779,0.3718483150767238,0.0,0.6423054608035116,fragmentation,0.2220999999999999,0.04000000000000001,0.5510000000000002,0.2220999999999999,1.0,0.4514785282089524,0.0,100.0,0.0,100,0.04907682588789921,0.027050390664050697,0.07576753935389821,0.8055,0.3368100647560319,0.0,0.49058739203428564,fragmentation,0.1944999999999999,0.06,0.37,0.1944999999999999,1.0,0.4450071493838161,0.0,100.0,0.0
FR5_MB5_PD5_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,5,kircheis,2,108,116,127,142,100,4a6b22c98d26eaf79ae3df73f6d06cb065a119b0041cc3401ad33effc37e9710,100,0.05355012611543089,0.026887956073278586,0.0826080383099349,0.7677999999999997,0.33465898936289534,0.0,0.4883761069656575,fragmentation,0.2322,0.059000000000000004,0.58,0.2322,1.0,0.4440156254854085,0.0,100.0,0.0,100,0.08097595793359329,0.03196086288619108,0.12991189542436657,0.7378999999999999,0.3306485854325823,0.0,0.44178744633785805,fragmentation,0.2620999999999999,0.08000000000000002,0.53,0.2620999999999999,1.0,0.43717306308228765,0.0,100.0,0.0
FR5_MB5_PD5_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,5,reuenthal,3,113,121,132,136,100,7548bda1cd37d9424aba193ff4d2312d03334a5d341f20e0fd941c42a8e02932,100,0.034037626742179056,0.01652925724652864,0.05633604311697138,0.7866000000000001,0.379264981513853,0.0,0.6794042070888896,fragmentation,0.2134,0.06,0.47,0.2134,1.0,0.4551598204756999,0.0,100.0,0.0,100,0.016321327323465105,0.00859053118911488,0.025755237899451364,0.8758000000000002,0.4074942682082627,0.0,0.7675070673209206,fragmentation,0.12420000000000002,0.06,0.21300000000000024,0.12420000000000002,1.0,0.4699982624454016,0.0,100.0,0.0
FR5_MB5_PD5_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,5,reuenthal,3,112,120,131,136,100,af82388bf73a6e173e736e3d07bb1ffe509aea0cd67f85cc60f64ccd914ffdbd,100,0.038076203215794434,0.014829171253848595,0.07370045773461868,0.7877000000000001,0.35758278593467324,0.0,0.58996633048715,fragmentation,0.2122999999999999,0.04000000000000001,0.5620000000000002,0.2122999999999999,1.0,0.4486657140789502,0.0,100.0,0.0,100,0.015506485774527073,0.005854069977117016,0.029148060121878337,0.8858999999999998,0.4102994276870932,0.0,0.7389925937188991,fragmentation,0.11409999999999991,0.03,0.23200000000000018,0.11409999999999991,1.0,0.46525040009488355,0.0,100.0,0.0
FR5_MB5_PD8_reinhard_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,reinhard,1,111,119,167,136,100,9978154e8a302448decc1a14dcbc46e1fd6ecc700ef5f256484ba77c3f863710,100,0.032593510884313566,0.012215723289112423,0.06686901360757594,0.7921,0.37826964740330465,0.0,0.663164518604017,fragmentation,0.2078999999999999,0.05,0.5520000000000002,0.2078999999999999,1.0,0.4534696868875173,0.0,100.0,0.0,100,0.03680571978947607,0.020994175271838736,0.05547431810987983,0.8170000000000006,0.3637068280523803,0.0,0.6062786520158506,fragmentation,0.18299999999999997,0.06,0.35300000000000026,0.18299999999999997,1.0,0.4506888029522467,0.0,100.0,0.0
FR5_MB5_PD8_reinhard_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,reinhard,1,109,118,128,136,100,ce4042bbe9f469c6755e60a317327a5d8574fa98dea7bb6950e4f4634f91099c,100,0.03790140030810311,0.014618664456056508,0.0659981056008413,0.7912999999999998,0.36468254723205157,0.0,0.5879669124112029,fragmentation,0.20869999999999994,0.04000000000000001,0.5110000000000001,0.20869999999999994,1.0,0.4487806418971934,0.0,100.0,0.0,100,0.04936386325096543,0.025363552339704276,0.07883016833012917,0.7984999999999998,0.34682258533465576,0.0,0.44569233804920133,fragmentation,0.20149999999999982,0.049,0.49,0.20149999999999982,1.0,0.44331793876132075,0.0,100.0,0.0
FR5_MB5_PD8_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,kircheis,2,110,118,135,138,100,32a52c4f0864f84b93d4a6b480643d31a83ae82de1000db25dd50562a91d2899,100,0.03171660096470236,0.013953769176620601,0.05704111751752022,0.7990000000000002,0.37352932150200674,0.0,0.673021455500943,fragmentation,0.2009999999999999,0.05,0.48,0.2009999999999999,1.0,0.4531020803656717,0.0,100.0,0.0,100,0.050918962617374254,0.03085742190380989,0.07499028932384588,0.8050000000000002,0.33709154947621456,0.0,0.4872209404429849,fragmentation,0.19499999999999992,0.07,0.41200000000000014,0.19499999999999992,1.0,0.44539582968265323,0.0,100.0,0.0
FR5_MB5_PD8_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,kircheis,2,109,117,164,154,100,71a373af4e7df22bf55858acfc2cee432ed15e57c7c5c0f0a0bd8907e15ae0cb,100,0.04071341803310647,0.017090536312277395,0.07369103446235269,0.7822999999999998,0.3611051938154703,0.0,0.5783277082467554,fragmentation,0.2176999999999997,0.04000000000000001,0.5320000000000001,0.2176999999999997,1.0,0.4475830407294663,0.0,100.0,0.0,100,0.08236313167756831,0.031755297800134384,0.12578578002524474,0.7365999999999998,0.3421197710345719,0.0,0.4117405025350345,fragmentation,0.2633999999999998,0.07900000000000001,0.52,0.2633999999999998,1.0,0.4380732583201559,0.0,100.0,0.0
FR5_MB5_PD8_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,reuenthal,3,113,121,156,136,100,2600d7228ce69a69fed7eaa77789213b58a8cec8bcd9d8a3920da98d774fa7c4,100,0.033628312665787266,0.014720427171131822,0.06470045895006889,0.7816999999999994,0.37456588803889573,0.0,0.6859256529368054,fragmentation,0.2182999999999998,0.05,0.5330000000000003,0.2182999999999998,1.0,0.4553111761759075,0.0,100.0,0.0,100,0.017872776662110876,0.007163949553409621,0.037377108062620824,0.8605000000000002,0.3970698522996729,0.0,0.7698037716799826,fragmentation,0.13950000000000004,0.049,0.2940000000000003,0.13950000000000004,1.0,0.4694544643059718,0.0,100.0,0.0
FR5_MB5_PD8_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,5,8,reuenthal,3,112,120,131,136,100,e530cfcfc1f864c424c727faf17a95ea9a36b2dc36352f0e0d07350f6fdecbb0,100,0.03486621978448294,0.015123765123523647,0.06182729679067317,0.7945999999999995,0.37286555512075736,0.0,0.6385467326600377,fragmentation,0.20539999999999978,0.05,0.4810000000000001,0.20539999999999978,1.0,0.4512166671399101,0.0,100.0,0.0,100,0.015199658815312305,0.007247529284393461,0.026200744714553633,0.8951999999999998,0.39735965968024883,0.0,0.7349495642726491,fragmentation,0.10480000000000002,0.04000000000000001,0.2010000000000001,0.10480000000000002,1.0,0.46508736204486495,0.0,100.0,0.0
FR5_MB8_PD5_reinhard_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,reinhard,1,111,119,158,136,100,cbe90b4c069b3ceb0c817661db338c79bccb3e28fa9ee75abeb9fe953edcaa90,100,0.034347611486135986,0.016045247453798275,0.05296118569503229,0.8014,0.36837957697665386,0.0,0.6280893380784361,fragmentation,0.19859999999999992,0.05,0.4230000000000002,0.19859999999999992,1.0,0.4527289868920235,0.0,100.0,0.0,100,0.037303705458407464,0.018907991146108062,0.060341852957945585,0.8145000000000002,0.36410881783734483,0.0,0.5893354047582977,fragmentation,0.18549999999999997,0.06,0.4510000000000001,0.18549999999999997,1.0,0.44961564413630883,0.0,100.0,0.0
FR5_MB8_PD5_reinhard_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,reinhard,1,109,118,128,136,100,98f2dc283b2d6d1ccd7ac375648bc810afdf3047d1c070c8ce295892e47d9071,100,0.0494702548583812,0.02445105569226482,0.08711124510041354,0.7792,0.3376402903193519,0.0,0.43987762254465457,fragmentation,0.22079999999999994,0.04000000000000001,0.5330000000000003,0.22079999999999994,1.0,0.4447271233393625,0.0,100.0,0.0,100,0.046814768519648414,0.019083779730294535,0.08612216875858843,0.7988999999999997,0.3472942546427121,0.0,0.43139962498197854,fragmentation,0.2010999999999999,0.04000000000000001,0.5310000000000001,0.2010999999999999,1.0,0.44227144967702486,0.0,100.0,0.0
FR5_MB8_PD5_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,kircheis,2,110,118,129,136,100,d70a14cfa82e4d8c4f82a4ae22eef92f2555dcb6ffd2be5815ba71c4cb689644,100,0.03471780281506329,0.017147719066496793,0.06267422495483903,0.8138,0.3551701503381592,0.0,0.5958154198850898,fragmentation,0.18619999999999995,0.05,0.4660000000000005,0.18619999999999995,1.0,0.4511267488597589,0.0,100.0,0.0,100,0.04653884172602142,0.02806576421281153,0.06800259476414007,0.8145000000000002,0.33803957714273397,0.0,0.48940995653779573,fragmentation,0.18549999999999986,0.06,0.37,0.18549999999999986,1.0,0.44538910245698965,0.0,100.0,0.0
FR5_MB8_PD5_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,kircheis,2,108,117,127,145,100,615b1d41d54a059b3e299ed293ccb7d9f38093921fa504b57279ee0878ac700d,100,0.058356051955729814,0.02725638952657092,0.09540165932634032,0.7567999999999998,0.3360508865101732,0.0,0.4360526753685194,fragmentation,0.24319999999999986,0.05,0.58,0.24319999999999986,1.0,0.44316677602337456,0.0,100.0,0.0,100,0.09070453815800059,0.04147327191079925,0.15112555936253153,0.7127999999999998,0.3420547729041442,0.0,0.41280342622657296,fragmentation,0.2872000000000001,0.09,0.561,0.2872000000000001,1.0,0.43715929115175967,0.0,100.0,0.0
FR5_MB8_PD5_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,reuenthal,3,112,120,131,136,100,eb8e62973b2b423de4e2d672b396e8690f55d6b05781dca783d4ff61657a22a3,100,0.02927065206640649,0.012270711421667678,0.0617151340922506,0.8262999999999998,0.3652093529735656,0.0,0.6220894984996853,fragmentation,0.17370000000000005,0.04000000000000001,0.48200000000000015,0.17370000000000005,1.0,0.45290853726732083,0.0,100.0,0.0,100,0.015980284289675076,0.007801723153738949,0.030221234098775644,0.8736,0.41033936963949436,0.0,0.7771202905194566,fragmentation,0.12640000000000007,0.05,0.26,0.12640000000000007,1.0,0.47088899542422197,0.0,100.0,0.0
FR5_MB8_PD5_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,5,8,5,reuenthal,3,112,120,131,136,100,05e323c058af47dd94b79cf911b0cbda2a3815c693472964c3d43380ad74d289,100,0.04373640386725983,0.020370125108873014,0.07077036588261393,0.7768999999999999,0.3529872889237332,0.0,0.5653517819252625,fragmentation,0.2231,0.05,0.51,0.2231,1.0,0.4496138545117778,0.0,100.0,0.0,100,0.015487776116675036,0.007065928266894527,0.027679286506617697,0.8933,0.39554320151038086,0.0,0.7320573799704596,fragmentation,0.1067,0.04000000000000001,0.22,0.1067,1.0,0.4646831691585479,0.0,100.0,0.0
FR8_MB2_PD5_reinhard_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,reinhard,1,109,117,128,137,100,7abd05eb08d87320a6fab52c2aa2be8b37dc302b706614a0d7b813e26d4385ca,100,0.05998807778016544,0.030704308204035927,0.08707713587303499,0.7258,0.352895140549633,0.0,0.5231062956182249,fragmentation,0.27419999999999994,0.06,0.57,0.27419999999999994,1.0,0.44486065821174603,0.0,100.0,0.0,100,0.03393775984713921,0.016853634847777875,0.05833842177746223,0.8229000000000002,0.3648384684806913,0.0,0.5742869299266854,fragmentation,0.1770999999999999,0.05,0.4510000000000001,0.1770999999999999,1.0,0.44850125444853256,0.0,100.0,0.0
FR8_MB2_PD5_reinhard_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,reinhard,1,107,116,126,150,100,1f66879f0e8901ada394a0fc71905ccf800dab8935ff3be470f9817df5790427,100,0.09469480548224085,0.04300273205472786,0.1542119467545226,0.6822000000000001,0.3419489931193379,0.0,0.4311760398268934,fragmentation,0.3178,0.08800000000000001,0.5930000000000002,0.3178,1.0,0.43778388391606327,0.0,100.0,0.0,100,0.055399632956824194,0.02510278139874239,0.08913886825637027,0.7761999999999998,0.3499051156765809,0.0,0.4494428475009876,fragmentation,0.22379999999999992,0.05,0.5310000000000001,0.22379999999999992,1.0,0.44067100477280996,0.0,100.0,0.0
FR8_MB2_PD5_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,kircheis,2,108,117,127,135,100,5a2d240f83115dc544721696ca7bb784aad6935681ed6210a7bda8e970cecded,100,0.06613667928408087,0.04190172531820454,0.08685372429984044,0.7038,0.3589921955063637,0.0,0.5134878985232332,fragmentation,0.29619999999999985,0.09,0.6,0.29619999999999985,1.0,0.44406271570363187,0.0,100.0,0.0,100,0.05187462535682484,0.02517479925808739,0.07718201641513193,0.7993000000000001,0.3397913326550791,0.0,0.46612998673583106,fragmentation,0.20069999999999993,0.05,0.4510000000000001,0.20069999999999993,1.0,0.44379691741789723,0.0,100.0,0.0
FR8_MB2_PD5_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,kircheis,2,106,114,125,140,100,212d8a9b07a767fb7eb40b07aff2dd74b197f5d21c2fd6b69f016e3a63fc797e,100,0.1301862119368698,0.07875545877802706,0.2247359046059305,0.5656000000000002,0.3584155340958198,0.0,0.48973918672219924,fragmentation,0.4344000000000001,0.209,0.6110000000000001,0.4344000000000001,1.0,0.4358985720057242,0.0,100.0,0.0,100,0.1229903956230211,0.06815620067314873,0.2011657126240684,0.5913999999999998,0.3454361915363778,0.0,0.49034578155574865,fragmentation,0.40860000000000013,0.18,0.6120000000000002,0.40860000000000013,1.0,0.4346800503885596,0.0,100.0,0.0
FR8_MB2_PD5_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,reuenthal,3,111,119,130,136,100,e791cc95be21b3350b75e0bbebc88eebd3f715e4fd9f83f8b0e3dda2cb42fe38,100,0.05983413387053165,0.03360758148389108,0.08794029211595186,0.7231000000000003,0.35926703566517354,0.0,0.5344917647557778,fragmentation,0.27689999999999987,0.08000000000000002,0.6310000000000001,0.27689999999999987,1.0,0.44589726497852333,0.0,100.0,0.0,100,0.017229054546171404,0.007942662581653792,0.027274317395951833,0.8719,0.3983532470229815,0.0,0.764992710986807,fragmentation,0.12809999999999996,0.05,0.22,0.12809999999999996,1.0,0.46935277315642787,0.0,100.0,0.0
FR8_MB2_PD5_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,2,5,reuenthal,3,110,118,129,135,100,9cdaa913fed77518a8ca6294f3c04ab4ecc6103cfb37361e31e81f713169bf49,100,0.07206570465525317,0.04328024119920872,0.09637174743521433,0.7222999999999999,0.3530202105515048,0.0,0.4532794531309385,fragmentation,0.27769999999999995,0.09,0.561,0.27769999999999995,1.0,0.44163058092320173,0.0,100.0,0.0,100,0.014355125003877119,0.006990975903726482,0.023446517667206613,0.9015999999999995,0.3963170850933348,0.0,0.7265008390444653,fragmentation,0.09839999999999989,0.03900000000000001,0.2010000000000001,0.09839999999999989,1.0,0.464111529813928,0.0,100.0,0.0
FR8_MB5_PD5_reinhard_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,reinhard,1,109,117,128,135,100,5b7efe3a74b5524ca14a31659af437b87185a5d84ba0fa25061a0e6b2aa1906c,100,0.057378397888566024,0.03146576170106245,0.08113849012229239,0.7471000000000001,0.3509561786199116,0.0,0.4890978580397828,fragmentation,0.25289999999999985,0.06,0.5410000000000001,0.25289999999999985,1.0,0.44373113946466497,0.0,100.0,0.0,100,0.034821450796692625,0.017056266313326553,0.054064503335714956,0.8362999999999998,0.35520055068597683,0.0,0.5693213639334007,fragmentation,0.16369999999999993,0.059000000000000004,0.3420000000000002,0.16369999999999993,1.0,0.4489436220088156,0.0,100.0,0.0
FR8_MB5_PD5_reinhard_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,reinhard,1,107,116,126,144,100,eb2d4b41af6c139bc41ecdacb054d65e48ca0f8aaf25bea3c31159b2010fb9e6,100,0.09548582357410718,0.0415285005968984,0.16062428481178223,0.6794,0.35781898528614564,0.0,0.447997876170186,fragmentation,0.32059999999999994,0.11000000000000001,0.58,0.32059999999999994,1.0,0.437910877636544,0.0,100.0,0.0,100,0.06106145792390613,0.03295107588514715,0.0860987207968166,0.7764,0.34302645223110373,0.0,0.41815549056915197,fragmentation,0.22359999999999988,0.06,0.48200000000000015,0.22359999999999988,1.0,0.4411149585966311,0.0,100.0,0.0
FR8_MB5_PD5_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,kircheis,2,108,117,127,176,100,48031e58be19592fe9731ae5db1f4e4a6b357c61944cb3ac123281096e95e69f,100,0.07280705483738997,0.04273563266610344,0.10076925333327863,0.7250999999999999,0.3524872490306945,0.0,0.47836348308943094,fragmentation,0.2748999999999999,0.08000000000000002,0.5230000000000002,0.2748999999999999,1.0,0.4435495316298177,0.0,100.0,0.0,100,0.053073892347930245,0.026617603472144435,0.07815314649726324,0.8039999999999999,0.3456363340924935,0.0,0.46358815641540835,fragmentation,0.1959999999999999,0.07,0.36,0.1959999999999999,1.0,0.4441098272324595,0.0,100.0,0.0
FR8_MB5_PD5_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,kircheis,2,105,114,124,184,100,6adf48ae7b60f03d9c1fad30d1f0c654ebcd2fbe7b09ee6ee22a493a944cbffb,100,0.1366621270551782,0.08861978520129014,0.19777146662192638,0.5244,0.36502840573561285,0.0,0.5108338645774275,fragmentation,0.4756000000000002,0.34,0.6320000000000001,0.4756000000000002,1.0,0.4350196422922121,0.0,100.0,0.0,100,0.12776141922903306,0.07895317540879034,0.18411556654165742,0.5702000000000002,0.3620124861063669,0.0,0.4979681849479682,fragmentation,0.42979999999999996,0.29,0.561,0.42979999999999996,1.0,0.43439771962807056,0.0,100.0,0.0
FR8_MB5_PD5_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,reuenthal,3,111,119,130,136,100,93956948dd46ac81fa52f56ba66db1af228c2ff52d69a4ef96ded5f9561ebfe7,100,0.06490921198477709,0.04049953142310853,0.08754292745460636,0.7258000000000001,0.35337386460410564,0.0,0.5116901115783462,fragmentation,0.27419999999999994,0.09,0.5220000000000002,0.27419999999999994,1.0,0.44560735098895377,0.0,100.0,0.0,100,0.016021105709421543,0.00838775656673294,0.03084946945408987,0.8747999999999999,0.40841853882552287,0.0,0.7730296229437452,fragmentation,0.12520000000000006,0.06,0.2530000000000003,0.12520000000000006,1.0,0.47043046475917977,0.0,100.0,0.0
FR8_MB5_PD5_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,5,5,reuenthal,3,110,118,129,135,100,a458e4035240da0ecea6df9bfa616f3efcb9cb4008c248f7033db13b8d39b0b4,100,0.07152395871229278,0.04184606889249204,0.09859632318264053,0.7401999999999999,0.35711188751517836,0.0,0.43404636068365454,fragmentation,0.2598000000000001,0.089,0.51,0.2598000000000001,1.0,0.4409074472026703,0.0,100.0,0.0,100,0.015242349800631794,0.006492802887328697,0.028887041941889097,0.8940999999999996,0.38797006380527393,0.0,0.727496288549016,fragmentation,0.1058999999999999,0.03,0.22100000000000009,0.1058999999999999,1.0,0.4640751004382815,0.0,100.0,0.0
FR8_MB8_PD5_reinhard_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,reinhard,1,109,117,128,136,100,b97e04b3554ce3a93329c6642459cefe7dabcfa07e6a269e1e26ff71116b0439,100,0.07080678587005788,0.0431510100518561,0.10205923354703901,0.7425,0.34022146698014055,0.0,0.4633279031113955,fragmentation,0.2574999999999999,0.09,0.49300000000000027,0.2574999999999999,1.0,0.4435485991718723,0.0,100.0,0.0,100,0.040515828262465255,0.021993427455632274,0.06431097464346493,0.8070000000000002,0.36094564383812056,0.0,0.5639343091776435,fragmentation,0.1929999999999999,0.06,0.38100000000000006,0.1929999999999999,1.0,0.44838095839845526,0.0,100.0,0.0
FR8_MB8_PD5_reinhard_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,reinhard,1,107,116,126,135,100,6e15af1f99ee7d526a02560c65d67faeb5c0af4e5ad4ecb505d558d0fef96a08,100,0.11647414063518507,0.04972964886156008,0.21745620997485385,0.6387000000000003,0.353976620411091,0.0,0.4655033813471794,fragmentation,0.3612999999999998,0.15,0.5910000000000001,0.3612999999999998,1.0,0.4372226333198935,0.0,100.0,0.0,100,0.06638385686541158,0.03324295718561705,0.10625556468532144,0.7495000000000002,0.3493326074416273,0.0,0.42498346378688345,fragmentation,0.2504999999999998,0.06,0.5320000000000001,0.2504999999999998,1.0,0.44105148711874054,0.0,100.0,0.0
FR8_MB8_PD5_kircheis_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,kircheis,2,108,117,127,190,100,7e8dd9c69068b7019daa99d4723b1257cd9bd106a0391ecff39e367caa1a2217,100,0.06945342995450456,0.04169977099808406,0.09665528549762309,0.7432999999999998,0.34452785854114665,0.0,0.47988948154129935,fragmentation,0.25670000000000004,0.1,0.46400000000000036,0.25670000000000004,1.0,0.44222100599529496,0.0,100.0,0.0,100,0.05202910624574959,0.029450751096966418,0.07462929811455093,0.7964000000000003,0.3444982588822842,0.0,0.4821219112683851,fragmentation,0.20359999999999992,0.06,0.42100000000000004,0.20359999999999992,1.0,0.44498987596693973,0.0,100.0,0.0
FR8_MB8_PD5_kircheis_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,kircheis,2,106,115,125,178,100,33780acffd98d9164d39ef77855be2efe2d9316c558c38a837cc59111b33e66d,100,0.12295063285323593,0.07529125868168178,0.19637304868190905,0.5638,0.371203701583153,0.0,0.5044669985049614,fragmentation,0.4362000000000002,0.239,0.6120000000000002,0.4362000000000002,1.0,0.43575441183223157,0.0,100.0,0.0,100,0.1178164086068546,0.06752175813662174,0.17857477624953302,0.6019,0.3456279902693472,0.0,0.4887827074484754,fragmentation,0.39809999999999995,0.17,0.6110000000000001,0.39809999999999995,1.0,0.4348505488262105,0.0,100.0,0.0
FR8_MB8_PD5_reuenthal_v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,reuenthal,3,111,119,130,136,100,0f86da1ccddfec23591640add0ae5b52b514daf7fc007e726d7f74674e0384c9,100,0.06340688567490092,0.03482143266645942,0.08845025145150119,0.7565999999999997,0.3456903434873377,0.0,0.48045389205456596,fragmentation,0.24340000000000006,0.08000000000000002,0.4610000000000001,0.24340000000000006,1.0,0.4435751146385767,0.0,100.0,0.0,100,0.014796505360532937,0.0074708476552061255,0.025631487660406002,0.8836999999999995,0.41715573885900104,0.0,0.7687029797823426,fragmentation,0.11630000000000006,0.05,0.21100000000000008,0.11630000000000006,1.0,0.4694466948322561,0.0,100.0,0.0
FR8_MB8_PD5_reuenthal_v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,SP01,1981813971,897304369,3095987153,8,8,5,reuenthal,3,110,118,129,136,100,448158295fab17ae2a8e9d6427a2039406cab0edab2dde9d5b2130c47eafb6c1,100,0.08218663725868497,0.04447612957545788,0.11955711715664696,0.7117999999999997,0.34766805270315393,0.0,0.4391373207474373,fragmentation,0.2882000000000001,0.099,0.5510000000000002,0.2882000000000001,1.0,0.4389739624368786,0.0,100.0,0.0,100,0.017426017483804256,0.007896370983588408,0.03185359482050938,0.8768999999999996,0.4008315229610437,0.0,0.73509458840706,fragmentation,0.12310000000000003,0.04000000000000001,0.2510000000000001,0.12310000000000003,1.0,0.46516805556690444,0.0,100.0,0.0
